n,K,seed,protocol,last,average,floor,eta,mu,s,a,b,d
4096,32,0,reshuffle_unclipped,0.009888351187176386,0.009009625447763616,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,0,reshuffle_unclipped,0.007393870610078594,0.007934432544913906,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,0,reshuffle_unclipped,0.007252650577543776,0.007465434505363935,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,0,reshuffle_unclipped,0.00724454175049688,0.0073054386511981415,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,0,reshuffle_unclipped,0.007243713114618737,0.0072597129041700615,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,1,with_replacement_clipped,0.02452880877884709,0.03712577240952296,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,1,with_replacement_clipped,0.018036156731511457,0.026367072667830595,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,1,with_replacement_clipped,0.021661660460600918,0.01923650558935266,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,1,with_replacement_clipped,0.011390237247230525,0.014507469665992229,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,1,with_replacement_clipped,0.009121797473079583,0.011436944896204584,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,1,with_replacement_clipped,0.008199781150213815,0.009492735298846663,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,1,with_replacement_clipped,0.007957597845512527,0.008471426794740963,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,1,with_replacement_clipped,0.007877314010868988,0.008052675652344621,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,1,with_replacement_clipped,0.007870103277083287,0.007918632044598584,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,1,with_replacement_clipped,0.007869768902526693,0.007882190993987456,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,1,reshuffle_clipped,0.024939120490407737,0.03567727271176393,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,1,reshuffle_clipped,0.017742430060304685,0.025692912703626895,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,1,reshuffle_clipped,0.018146526598703288,0.018988467509002387,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,1,reshuffle_clipped,0.010841441700203684,0.014442484887514104,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,1,reshuffle_clipped,0.0091463058358884,0.011358694347202415,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,1,reshuffle_clipped,0.00823222394030774,0.009444048100485035,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,1,reshuffle_clipped,0.007924162480529986,0.008448562605030399,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,1,reshuffle_clipped,0.007876718862141158,0.008043865952128975,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,1,reshuffle_clipped,0.007870038799511925,0.007916038026704042,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,1,reshuffle_clipped,0.007869768304676287,0.007881503900881633,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,1,reshuffle_unclipped,0.024811754473435286,0.035507332037414664,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,1,reshuffle_unclipped,0.01767416282690419,0.025580951707419464,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,1,reshuffle_unclipped,0.017900724818469983,0.018914803698100165,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,1,reshuffle_unclipped,0.010861436277823861,0.014397083100063417,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,1,reshuffle_unclipped,0.009290583304970129,0.011335971334526474,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,1,reshuffle_unclipped,0.00823594233858955,0.009434473888833072,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,1,reshuffle_unclipped,0.007923482776779523,0.008444717407849408,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,1,reshuffle_unclipped,0.007876557936981507,0.008042386304547159,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,1,reshuffle_unclipped,0.007870018894035293,0.007915552387127987,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,1,reshuffle_unclipped,0.007869768123576279,0.007881369342096402,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,2,with_replacement_clipped,0.02464124837975714,0.03511578926568628,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,2,with_replacement_clipped,0.020959677732164502,0.025103755839807573,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,2,with_replacement_clipped,0.012847430382110028,0.01812493006170105,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,2,with_replacement_clipped,0.010259437138782003,0.01347231665503658,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,2,with_replacement_clipped,0.00948652550227442,0.010461042004714998,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,2,with_replacement_clipped,0.0075575205585769875,0.008616834052722042,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,2,with_replacement_clipped,0.007328662007963128,0.007602091052951725,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,2,with_replacement_clipped,0.006971867791960774,0.007165984513911272,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,2,with_replacement_clipped,0.006954177707538817,0.007017821369309767,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,2,with_replacement_clipped,0.006951283666657795,0.0069703271945332265,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,2,reshuffle_clipped,0.02363338983735248,0.034354706611096505,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,2,reshuffle_clipped,0.017328736376817467,0.024570169543259156,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,2,reshuffle_clipped,0.012420639820536209,0.017839595471940306,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,2,reshuffle_clipped,0.012806897043652852,0.013299708513315267,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,2,reshuffle_clipped,0.008376760834337268,0.010329759519532905,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,2,reshuffle_clipped,0.007489889249775725,0.00851085044740039,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,2,reshuffle_clipped,0.007054954198237952,0.007551045127766846,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,2,reshuffle_clipped,0.006970212161901186,0.0071499628914325365,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,2,reshuffle_clipped,0.006954260473633686,0.007012437039767049,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,2,reshuffle_clipped,0.0069512454037793025,0.006968544461434329,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,2,reshuffle_unclipped,0.02336758053798996,0.034226209324367395,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,2,reshuffle_unclipped,0.01734097933939173,0.02448632498248222,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,2,reshuffle_unclipped,0.01235829144415154,0.017784396062230243,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,2,reshuffle_unclipped,0.012805181464759919,0.013264766515504454,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,2,reshuffle_unclipped,0.008362004679681621,0.010305978418961331,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,2,reshuffle_unclipped,0.0074816252383003165,0.008494499695346757,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,2,reshuffle_unclipped,0.00705280254813194,0.007541553810536945,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,2,reshuffle_unclipped,0.006971878882915984,0.007146268356191967,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,2,reshuffle_unclipped,0.006954266387426177,0.007011395801153433,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,2,reshuffle_unclipped,0.006951245409167029,0.006968281461070859,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,3,with_replacement_clipped,0.02654220815401321,0.03609844977082218,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,3,with_replacement_clipped,0.02142603202300993,0.02597884858597657,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,3,with_replacement_clipped,0.014098222726553535,0.018974478889275448,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,3,with_replacement_clipped,0.010356019248204451,0.014092970269608705,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,3,with_replacement_clipped,0.0080951513889694,0.010739661120197435,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,3,with_replacement_clipped,0.0071059783222683645,0.0085340675965903,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,3,with_replacement_clipped,0.006893608530460894,0.007400825103784508,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,3,with_replacement_clipped,0.0067921034505970136,0.006967298982730038,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,3,with_replacement_clipped,0.0067875790276132825,0.006834475574665629,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,3,with_replacement_clipped,0.006786900791964267,0.006798785944972621,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,3,reshuffle_clipped,0.030620601483415083,0.036125975522137976,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,3,reshuffle_clipped,0.017926025985340065,0.026007280894685514,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,3,reshuffle_clipped,0.01583227485860588,0.018967868534108093,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,3,reshuffle_clipped,0.010296407510495207,0.013890535122469223,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,3,reshuffle_clipped,0.007836811078979143,0.010452091315905784,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,3,reshuffle_clipped,0.0072218409279160515,0.008378903681670965,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,3,reshuffle_clipped,0.0068318441041056,0.007348486150463115,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,3,reshuffle_clipped,0.006794033967281209,0.006951525838007164,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,3,reshuffle_clipped,0.006787483967040655,0.006830645643707535,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,3,reshuffle_clipped,0.006786879598585767,0.006797865865691947,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,3,reshuffle_unclipped,0.030397780360904278,0.035913961047257165,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,3,reshuffle_unclipped,0.018122560640834808,0.025835167505508932,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,3,reshuffle_unclipped,0.01563480102904821,0.01886518396834919,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,3,reshuffle_unclipped,0.011007426377232819,0.01383834087314555,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,3,reshuffle_unclipped,0.007833248222259127,0.010428129143122607,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,3,reshuffle_unclipped,0.007224268867731855,0.00836852720293883,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,3,reshuffle_unclipped,0.006829676303098194,0.007343502184963912,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,3,reshuffle_unclipped,0.006793577829214321,0.006949439276821555,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,3,reshuffle_unclipped,0.0067874476311186125,0.0068298363961458945,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,3,reshuffle_unclipped,0.0067868774935189455,0.0067975444795811924,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,4,with_replacement_clipped,0.025563316818398022,0.037789984023692075,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,4,with_replacement_clipped,0.03011120460216351,0.027272153625456513,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,4,with_replacement_clipped,0.013345397208495325,0.019248226617241068,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,4,with_replacement_clipped,0.010005912254137682,0.01408568463795507,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,4,with_replacement_clipped,0.008228173118081048,0.010694167107268523,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,4,with_replacement_clipped,0.007109664669475234,0.008585948137928753,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,4,with_replacement_clipped,0.006727018155205034,0.007399369827340332,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,4,with_replacement_clipped,0.006668108701389709,0.006889715398127739,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,4,with_replacement_clipped,0.006655378232474145,0.00672036988092589,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,4,with_replacement_clipped,0.006651877724919587,0.006671417432162224,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,4,reshuffle_clipped,0.02462119047945866,0.03603715278405579,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,4,reshuffle_clipped,0.017471158427451106,0.02566837861967626,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,4,reshuffle_clipped,0.012905190281706544,0.01857854735964586,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,4,reshuffle_clipped,0.009704529302802389,0.013707826250996886,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,4,reshuffle_clipped,0.00797694264167278,0.010529651501612955,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,4,reshuffle_clipped,0.007072149421143781,0.008506139283080388,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,4,reshuffle_clipped,0.006733202040597998,0.007372201922037167,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,4,reshuffle_clipped,0.006753097124201907,0.006881859626916245,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,4,reshuffle_clipped,0.006655249667032023,0.006718269039823022,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,4,reshuffle_clipped,0.006652050877314524,0.0066708485322280785,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,4,reshuffle_unclipped,0.024619970997371347,0.035860495870118365,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,4,reshuffle_unclipped,0.017457243992610706,0.025556543247216776,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,4,reshuffle_unclipped,0.012795373331779988,0.01849203519488689,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,4,reshuffle_unclipped,0.00966485191560277,0.013639311990805474,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,4,reshuffle_unclipped,0.007952042068489311,0.01047913691158698,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,4,reshuffle_unclipped,0.007060465711695707,0.00847545519765169,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,4,reshuffle_unclipped,0.006729152460130248,0.007356936412641968,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,4,reshuffle_unclipped,0.006749397897884677,0.006874787573986055,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,4,reshuffle_unclipped,0.006653399185764002,0.00671451928500976,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,4,reshuffle_unclipped,0.0066511665857310635,0.006668603337918958,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
8192,1,0,with_replacement_clipped,0.02095767197553885,0.0253073842045554,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,0,with_replacement_clipped,0.012637595694751078,0.017836710116644523,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,0,with_replacement_clipped,0.009398298677036518,0.01298702198775278,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,0,with_replacement_clipped,0.011406037740836298,0.009673396898177077,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,0,with_replacement_clipped,0.005780842992834483,0.007378025871620774,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,0,with_replacement_clipped,0.004582835143327253,0.005795674411886971,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,0,with_replacement_clipped,0.0041793530493173725,0.004802309929858732,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,0,with_replacement_clipped,0.004078995996560532,0.0043150815404796325,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,0,with_replacement_clipped,0.004068875080338572,0.004137559999265647,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,0,with_replacement_clipped,0.004068335181817576,0.0040862169933710175,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,0,reshuffle_clipped,0.016513214247859703,0.025149458321971258,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,0,reshuffle_clipped,0.01184889880961876,0.01768831938802832,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,0,reshuffle_clipped,0.00892119569831688,0.012833782893007295,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,0,reshuffle_clipped,0.0067877951245036965,0.009548176224153925,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,0,reshuffle_clipped,0.005378382457600471,0.007280426982753339,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,0,reshuffle_clipped,0.004971636124560266,0.0057187879721920425,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,0,reshuffle_clipped,0.004193366750498404,0.004760433702666004,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,0,reshuffle_clipped,0.004077597003333975,0.004298496526831356,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,0,reshuffle_clipped,0.004069629012484108,0.004132633203575779,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,0,reshuffle_clipped,0.004068335854228147,0.004085023684955346,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,0,reshuffle_unclipped,0.01641547115433817,0.025012144280544175,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,0,reshuffle_unclipped,0.011817695995234377,0.0175993999594235,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,0,reshuffle_unclipped,0.00889099927787843,0.012780886956194965,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,0,reshuffle_unclipped,0.006764945907167681,0.009511837249999348,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,0,reshuffle_unclipped,0.005361099233328506,0.007254127671604816,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,0,reshuffle_unclipped,0.004960471562631164,0.005698948042416318,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,0,reshuffle_unclipped,0.004190391362739438,0.004748346381577787,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,0,reshuffle_unclipped,0.004077217674064353,0.004293445363438472,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,0,reshuffle_unclipped,0.004069218329576762,0.0041310895478832215,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,0,reshuffle_unclipped,0.0040683346703974076,0.004084606672086825,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,1,with_replacement_clipped,0.016804643663315452,0.02467750267999076,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,1,with_replacement_clipped,0.02404854075751646,0.017891622281363033,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,1,with_replacement_clipped,0.009306424358978773,0.013064687356375814,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,1,with_replacement_clipped,0.0069649898099725495,0.009646439001273382,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,1,with_replacement_clipped,0.006849042798266627,0.007365280167049247,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,1,with_replacement_clipped,0.004957805238468133,0.005955808201830134,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,1,with_replacement_clipped,0.004677682802305307,0.005152608085310745,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,1,with_replacement_clipped,0.004608774686721368,0.004780807786781482,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,1,with_replacement_clipped,0.004599732771145026,0.004650748396803993,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,1,with_replacement_clipped,0.004598906104336364,0.004612945302731647,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,1,reshuffle_clipped,0.034072533710512665,0.02545226678663911,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,1,reshuffle_clipped,0.013013522000601038,0.01809004603366915,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,1,reshuffle_clipped,0.00909108025126237,0.01308384192952138,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,1,reshuffle_clipped,0.007167967088073556,0.009660944741543036,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,1,reshuffle_clipped,0.005716919953305445,0.0073670338537736935,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,1,reshuffle_clipped,0.004951657511544433,0.005933950460948808,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,1,reshuffle_clipped,0.0046650468402056845,0.005135064364283802,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,1,reshuffle_clipped,0.0046328979709878764,0.004773078102509426,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,1,reshuffle_clipped,0.004600314213516743,0.0046484487813785716,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,1,reshuffle_clipped,0.004598823939619575,0.0046123963837793065,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,1,reshuffle_unclipped,0.03753742482020106,0.025335771719838005,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,1,reshuffle_unclipped,0.012955496787879705,0.01800091351247919,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,1,reshuffle_unclipped,0.00906435366963436,0.013017052145821372,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,1,reshuffle_unclipped,0.0071564493140064,0.009615031644282263,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,1,reshuffle_unclipped,0.005713178125148845,0.007342056993053954,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,1,reshuffle_unclipped,0.004954613255100462,0.005923911100846082,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,1,reshuffle_unclipped,0.00466619370574903,0.0051317838426277055,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,1,reshuffle_unclipped,0.004629851403419997,0.004771988034765356,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,1,reshuffle_unclipped,0.004600234862879828,0.004648070951691104,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,1,reshuffle_unclipped,0.004598807736798786,0.004612263247176924,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,2,with_replacement_clipped,0.03628854509899471,0.0244231825246632,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,2,with_replacement_clipped,0.012283588099117967,0.017781368944828756,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,2,with_replacement_clipped,0.010034805876141152,0.013090166376350363,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,2,with_replacement_clipped,0.008191117411930373,0.009696461657787037,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,2,with_replacement_clipped,0.006886515463623423,0.007339660172296762,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,2,with_replacement_clipped,0.004756846303811968,0.005842283222848953,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,2,with_replacement_clipped,0.0044850257323565896,0.00497039952138901,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,2,with_replacement_clipped,0.004400322731427622,0.004577485362995166,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,2,with_replacement_clipped,0.004394200287864878,0.004444440076324052,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,2,with_replacement_clipped,0.004393360373058347,0.004406929554940649,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,2,reshuffle_clipped,0.01694900045649053,0.026032095589087676,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,2,2,reshuffle_clipped,0.012544449751172523,0.01813931437805561,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,4,2,reshuffle_clipped,0.009690787158305271,0.013050189759395358,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,8,2,reshuffle_clipped,0.006798885418610726,0.009599175620819947,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,16,2,reshuffle_clipped,0.005428932205343013,0.007262880708626218,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,32,2,reshuffle_clipped,0.00470243739529866,0.005764636165388643,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,64,2,reshuffle_clipped,0.0045183027639100265,0.004929983798378107,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,128,2,reshuffle_clipped,0.004399283246735378,0.004563545421991626,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,256,2,reshuffle_clipped,0.004393784831023465,0.004440635213338869,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,512,2,reshuffle_clipped,0.004393361958447043,0.004405958366543126,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
8192,1,2,reshuffle_unclipped,0.01694685176561916,0.025911005689390247,0.004214565226077187,0.2,1.0,1.5,2.0,2.0,4096
